date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:17:41	9893/9893	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:17:40%20GMT	https://pixydrops.com/remons/assets/img/footer/gallery-4.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/footer/gallery-4.jpg	(from https://pixydrops.com/remons/index.html)
12:17:41	15922/15922	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:17:41%20GMT	https://pixydrops.com/remons/assets/img/footer/gallery-5.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/footer/gallery-5.jpg	(from https://pixydrops.com/remons/index.html)
12:17:42	11260/11260	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:17:42%20GMT	https://pixydrops.com/remons/assets/img/footer/gallery-6.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/footer/gallery-6.jpg	(from https://pixydrops.com/remons/index.html)
12:17:44	87533/87533	---M-Z	200	added ('OK')	application/x-javascript	etag:%22155ed-6642d555-4b90e2edec426e65;gz%22	https://pixydrops.com/remons/assets/js/jquery-3.7.1.min.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/jquery-3.7.1.min.js	(from https://pixydrops.com/remons/index.html)
12:17:44	1762/1762	---M-Z	200	added ('OK')	application/x-javascript	etag:%226e2-6642d555-cf259a9e2757550a;gz%22	https://pixydrops.com/remons/assets/js/viewport.jquery.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/viewport.jquery.js	(from https://pixydrops.com/remons/index.html)
12:17:45	80663/80663	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213b17-6642d555-6c9cc4d8907f858a;gz%22	https://pixydrops.com/remons/assets/js/bootstrap.bundle.min.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/bootstrap.bundle.min.js	(from https://pixydrops.com/remons/index.html)
12:17:46	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-6642d555-34cb514052c6d850;gz%22	https://pixydrops.com/remons/assets/js/jquery.nice-select.min.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/jquery.nice-select.min.js	(from https://pixydrops.com/remons/index.html)
12:17:47	17946/17946	---M-Z	200	added ('OK')	application/x-javascript	etag:%22461a-6642d555-6bb05ef21a81774f;gz%22	https://pixydrops.com/remons/assets/js/jquery.waypoints.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/jquery.waypoints.js	(from https://pixydrops.com/remons/index.html)
12:17:48	2181/2181	---M-Z	200	added ('OK')	application/x-javascript	etag:%22885-6642d555-8778d7a5374c0afb;gz%22	https://pixydrops.com/remons/assets/js/jquery.counterup.min.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/jquery.counterup.min.js	(from https://pixydrops.com/remons/index.html)
12:17:49	64179/64179	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fab3-6642d555-5bddc392001f75aa;gz%22	https://pixydrops.com/remons/assets/js/bootstrap-datepicker.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/bootstrap-datepicker.js	(from https://pixydrops.com/remons/index.html)
12:17:50	143281/143281	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222fb1-6642d555-8208c56e4a6a9ac5;gz%22	https://pixydrops.com/remons/assets/js/swiper-bundle.min.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/swiper-bundle.min.js	(from https://pixydrops.com/remons/index.html)
12:17:51	5997/5997	---M-Z	200	added ('OK')	application/x-javascript	etag:%22176d-6642d555-8a005293e1721bac;gz%22	https://pixydrops.com/remons/assets/js/jquery.meanmenu.min.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/jquery.meanmenu.min.js	(from https://pixydrops.com/remons/index.html)
12:17:52	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-6642d555-f0e7ab839443b3e;gz%22	https://pixydrops.com/remons/assets/js/jquery.magnific-popup.min.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/jquery.magnific-popup.min.js	(from https://pixydrops.com/remons/index.html)
12:17:53	143428/143428	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223044-6642d555-8c0e0c99bcc9969b;gz%22	https://pixydrops.com/remons/assets/js/animation.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/animation.js	(from https://pixydrops.com/remons/index.html)
12:17:54	8155/8155	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fdb-6642d555-adf48e0b44be5fca;gz%22	https://pixydrops.com/remons/assets/js/wow.min.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/wow.min.js	(from https://pixydrops.com/remons/index.html)
12:17:55	18084/18084	---M-Z	200	added ('OK')	application/x-javascript	etag:%2246a4-6642d555-fe064bc74a15c339;gz%22	https://pixydrops.com/remons/assets/js/main.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/main.js	(from https://pixydrops.com/remons/index.html)
12:17:56	104740/104740	---M--	200	added ('OK')	font/woff2	etag:%2219924-6642d555-774b40b4fa259235;;;%22	https://pixydrops.com/remons/assets/webfonts/fa-brands-400.woff2	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/webfonts/fa-brands-400.woff2	(from https://pixydrops.com/remons/assets/css/all.min.css)
12:17:57	180684/180684	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c1cc-6642d555-d97b9736e7173980;gz%22	https://pixydrops.com/remons/assets/webfonts/fa-brands-400.ttf	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/webfonts/fa-brands-400.ttf	(from https://pixydrops.com/remons/assets/css/all.min.css)
12:17:58	357732/357732	---M--	200	added ('OK')	font/woff2	etag:%2257564-6642d555-256d4220e97123eb;;;%22	https://pixydrops.com/remons/assets/webfonts/fa-regular-400.woff2	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/webfonts/fa-regular-400.woff2	(from https://pixydrops.com/remons/assets/css/all.min.css)
12:18:00	891584/891584	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d9ac0-6642d555-f0f996090fb933a7;gz%22	https://pixydrops.com/remons/assets/webfonts/fa-regular-400.ttf	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/webfonts/fa-regular-400.ttf	(from https://pixydrops.com/remons/assets/css/all.min.css)
12:18:00	303544/303544	---M--	200	added ('OK')	font/woff2	etag:%224a1b8-6642d555-1a5a7141c2b65623;;;%22	https://pixydrops.com/remons/assets/webfonts/fa-solid-900.woff2	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/webfonts/fa-solid-900.woff2	(from https://pixydrops.com/remons/assets/css/all.min.css)
12:18:03	785900/785900	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22bfdec-6642d555-2aa01fd40ea1138b;gz%22	https://pixydrops.com/remons/assets/webfonts/fa-solid-900.ttf	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/webfonts/fa-solid-900.ttf	(from https://pixydrops.com/remons/assets/css/all.min.css)
12:18:03	4964/4964	---M--	200	added ('OK')	font/woff2	etag:%221364-6642d555-8a897ed4e89eadf4;;;%22	https://pixydrops.com/remons/assets/webfonts/fa-v4compatibility.woff2	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/webfonts/fa-v4compatibility.woff2	(from https://pixydrops.com/remons/assets/css/all.min.css)
12:18:04	10556/10556	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22293c-6642d555-1823206a9746a7f4;gz%22	https://pixydrops.com/remons/assets/webfonts/fa-v4compatibility.ttf	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/webfonts/fa-v4compatibility.ttf	(from https://pixydrops.com/remons/assets/css/all.min.css)
12:18:06	172127/172127	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:06%20GMT	https://pixydrops.com/remons/assets/img/booking-bg.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/booking-bg.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:07	77553/77553	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:07%20GMT	https://pixydrops.com/remons/assets/img/bg-shape-tire.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/bg-shape-tire.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:08	128/128	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:08%20GMT	https://pixydrops.com/remons/assets/img/plus.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/plus.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:09	100/100	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:08%20GMT	https://pixydrops.com/remons/assets/img/minus.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/minus.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:10	13318/13318	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:09%20GMT	https://pixydrops.com/remons/assets/img/gallery/bg-gallery-image.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/gallery/bg-gallery-image.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:10	2523/2523	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:10%20GMT	https://pixydrops.com/remons/assets/img/how-work/shape.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/how-work/shape.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:12	27332/27332	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:18:11%20GMT	https://pixydrops.com/remons/assets/img/rental-benefit-bg.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/rental-benefit-bg.jpg	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:13	175007/175007	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:13%20GMT	https://pixydrops.com/remons/assets/img/footer/bg-light-footer.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/footer/bg-light-footer.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:14	6988/6988	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:14%20GMT	https://pixydrops.com/remons/assets/img/footer/shape-map.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/footer/shape-map.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:15	2301/2301	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:18:14%20GMT	https://pixydrops.com/remons/assets/img/bg-slideshow-01.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/bg-slideshow-01.jpg	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:15	1134/1134	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:15%20GMT	https://pixydrops.com/remons/assets/img/hero/line.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/line.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:16	746/746	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:16%20GMT	https://pixydrops.com/remons/assets/img/hero/line-2.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/line-2.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:17	10007/10007	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:18:17%20GMT	https://pixydrops.com/remons/assets/img/car/car-bg.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/car-bg.jpg	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:18	36762/36762	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:18%20GMT	https://pixydrops.com/remons/assets/img/testimonial/bg-30.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/testimonial/bg-30.png	(from https://pixydrops.com/remons/assets/css/main.css)
12:18:20	66441/66441	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:18:19%20GMT	https://pixydrops.com/remons/assets/img/bg-header-banner.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/bg-header-banner.jpg	(from https://pixydrops.com/remons/contact.html)
12:18:20	11396/11396	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:18:20%20GMT	https://pixydrops.com/remons/assets/img/contact.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/contact.jpg	(from https://pixydrops.com/remons/contact.html)
12:18:21	914/914	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:21%20GMT	https://pixydrops.com/remons/assets/img/question.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/question.png	(from https://pixydrops.com/remons/contact.html)
12:18:22	881/881	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:22%20GMT	https://pixydrops.com/remons/assets/img/email.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/email.png	(from https://pixydrops.com/remons/contact.html)
12:18:23	873/873	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:23%20GMT	https://pixydrops.com/remons/assets/img/location.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/location.png	(from https://pixydrops.com/remons/contact.html)
12:18:24	1467/1467	---M-Z	200	added ('OK')	application/x-javascript	etag:%225bb-6642d555-90e578dbe57b4732;gz%22	https://pixydrops.com/remons/assets/js/ajax-mail.js	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/js/ajax-mail.js	(from https://pixydrops.com/remons/contact.html)
12:18:25	78099/78099	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:18:25%20GMT	https://pixydrops.com/remons/assets/img/hero/hero-bg.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/hero-bg.jpg	(from https://pixydrops.com/remons/index-2.html)
12:18:29	852486/852486	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:27%20GMT	https://pixydrops.com/remons/assets/img/circle.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/circle.png	(from https://pixydrops.com/remons/index-2.html)
12:18:30	68987/68987	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:28%20GMT	https://pixydrops.com/remons/assets/img/hero/shadow.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/shadow.png	(from https://pixydrops.com/remons/index-2.html)
12:18:31	874/874	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:18:31%20GMT	https://pixydrops.com/remons/assets/img/bg-slideshow-02.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/bg-slideshow-02.jpg	(from https://pixydrops.com/remons/index-2.html)
12:18:33	144908/144908	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:32%20GMT	https://pixydrops.com/remons/assets/img/hero/top-img.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/top-img.png	(from https://pixydrops.com/remons/index-2.html)
12:18:33	6640/6640	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:33%20GMT	https://pixydrops.com/remons/assets/img/hero/circle.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/circle.png	(from https://pixydrops.com/remons/index-2.html)
12:18:35	107704/107704	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:34%20GMT	https://pixydrops.com/remons/assets/img/hero/car.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/car.png	(from https://pixydrops.com/remons/index-2.html)
12:18:35	1263/1263	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:35%20GMT	https://pixydrops.com/remons/assets/img/car/icon/01.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/icon/01.png	(from https://pixydrops.com/remons/index-2.html)
12:18:36	1266/1266	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:36%20GMT	https://pixydrops.com/remons/assets/img/car/icon/02.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/icon/02.png	(from https://pixydrops.com/remons/index-2.html)
12:18:37	1243/1243	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:36%20GMT	https://pixydrops.com/remons/assets/img/car/icon/03.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/icon/03.png	(from https://pixydrops.com/remons/index-2.html)
12:18:38	1111/1111	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:38%20GMT	https://pixydrops.com/remons/assets/img/car/icon/04.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/icon/04.png	(from https://pixydrops.com/remons/index-2.html)
12:18:39	1474/1474	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:39%20GMT	https://pixydrops.com/remons/assets/img/car/icon/05.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/icon/05.png	(from https://pixydrops.com/remons/index-2.html)
12:18:40	1874/1874	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:40%20GMT	https://pixydrops.com/remons/assets/img/car/icon/06.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car/icon/06.png	(from https://pixydrops.com/remons/index-2.html)
12:18:41	105740/105740	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:41%20GMT	https://pixydrops.com/remons/assets/img/about/01.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/about/01.png	(from https://pixydrops.com/remons/index-2.html)
12:18:42	2561/2561	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:42%20GMT	https://pixydrops.com/remons/assets/img/how-work/icon-1.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/how-work/icon-1.png	(from https://pixydrops.com/remons/index-2.html)
12:18:43	2556/2556	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:42%20GMT	https://pixydrops.com/remons/assets/img/how-work/icon-11.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/how-work/icon-11.png	(from https://pixydrops.com/remons/index-2.html)
12:18:43	1843/1843	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:43%20GMT	https://pixydrops.com/remons/assets/img/how-work/icon-2.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/how-work/icon-2.png	(from https://pixydrops.com/remons/index-2.html)
12:18:44	1864/1864	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:44%20GMT	https://pixydrops.com/remons/assets/img/how-work/icon-22.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/how-work/icon-22.png	(from https://pixydrops.com/remons/index-2.html)
12:18:45	973/973	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:45%20GMT	https://pixydrops.com/remons/assets/img/how-work/icon-3.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/how-work/icon-3.png	(from https://pixydrops.com/remons/index-2.html)
12:18:46	996/996	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:46%20GMT	https://pixydrops.com/remons/assets/img/how-work/icon-33.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/how-work/icon-33.png	(from https://pixydrops.com/remons/index-2.html)
12:18:47	1345/1345	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:47%20GMT	https://pixydrops.com/remons/assets/img/how-work/icon-4.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/how-work/icon-4.png	(from https://pixydrops.com/remons/index-2.html)
12:18:48	1350/1350	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:47%20GMT	https://pixydrops.com/remons/assets/img/how-work/icon-44.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/how-work/icon-44.png	(from https://pixydrops.com/remons/index-2.html)
12:18:49	100139/100139	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:18:49%20GMT	https://pixydrops.com/remons/assets/img/big-stretch-left-image.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/big-stretch-left-image.jpg	(from https://pixydrops.com/remons/index-2.html)
12:18:50	2297/2297	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:50%20GMT	https://pixydrops.com/remons/assets/img/feature-benefit/icon-4.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/feature-benefit/icon-4.png	(from https://pixydrops.com/remons/index-2.html)
12:18:51	2814/2814	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:51%20GMT	https://pixydrops.com/remons/assets/img/feature-benefit/icon-5.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/feature-benefit/icon-5.png	(from https://pixydrops.com/remons/index-2.html)
12:18:52	2238/2238	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:52%20GMT	https://pixydrops.com/remons/assets/img/feature-benefit/icon-6.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/feature-benefit/icon-6.png	(from https://pixydrops.com/remons/index-2.html)
12:18:54	111542/111542	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:53%20GMT	https://pixydrops.com/remons/assets/img/bg-shape-saleoff.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/bg-shape-saleoff.png	(from https://pixydrops.com/remons/index-2.html)
12:18:54	11819/11819	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:54%20GMT	https://pixydrops.com/remons/assets/img/bagde.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/bagde.png	(from https://pixydrops.com/remons/index-2.html)
12:18:56	225829/225829	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:55%20GMT	https://pixydrops.com/remons/assets/img/car.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car.png	(from https://pixydrops.com/remons/index-2.html)
12:18:56	544/544	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:56%20GMT	https://pixydrops.com/remons/assets/img/quote.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/quote.png	(from https://pixydrops.com/remons/index-2.html)
12:18:58	79936/79936	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:18:57%20GMT	https://pixydrops.com/remons/assets/img/testimonial/right-testimonial.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/testimonial/right-testimonial.png	(from https://pixydrops.com/remons/index-2.html)
12:18:59	22493/22493	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:18:59%20GMT	https://pixydrops.com/remons/assets/img/car-slider/01.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car-slider/01.jpg	(from https://pixydrops.com/remons/index-2.html)
12:19:00	16003/16003	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:00%20GMT	https://pixydrops.com/remons/assets/img/car-slider/02.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car-slider/02.jpg	(from https://pixydrops.com/remons/index-2.html)
12:19:01	19176/19176	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:01%20GMT	https://pixydrops.com/remons/assets/img/car-slider/03.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car-slider/03.jpg	(from https://pixydrops.com/remons/index-2.html)
12:19:02	15328/15328	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:02%20GMT	https://pixydrops.com/remons/assets/img/car-slider/04.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car-slider/04.jpg	(from https://pixydrops.com/remons/index-2.html)
12:19:03	15797/15797	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:03%20GMT	https://pixydrops.com/remons/assets/img/car-slider/05.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car-slider/05.jpg	(from https://pixydrops.com/remons/index-2.html)
12:19:04	20545/20545	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:04%20GMT	https://pixydrops.com/remons/assets/img/car-slider/06.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/car-slider/06.jpg	(from https://pixydrops.com/remons/index-2.html)
12:19:08	4963/4963	---M-Z	200	added ('OK')	image/svg+xml	etag:%221363-6642d555-a19443fb4306518d;gz%22	https://pixydrops.com/remons/assets/img/logo/white-logo-2.svg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/logo/white-logo-2.svg	(from https://pixydrops.com/remons/index-3.html)
12:19:11	2397/2397	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:09%20GMT	https://pixydrops.com/remons/assets/img/bg-slideshow-03.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/bg-slideshow-03.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:14	855/855	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:19:12%20GMT	https://pixydrops.com/remons/assets/img/hero/icon.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/icon.png	(from https://pixydrops.com/remons/index-3.html)
12:19:16	194969/194969	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:15%20GMT	https://pixydrops.com/remons/assets/img/hero/hero-3.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/hero-3.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:17	6931/6931	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:19:16%20GMT	https://pixydrops.com/remons/assets/img/hero/line-shape-1.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/line-shape-1.png	(from https://pixydrops.com/remons/index-3.html)
12:19:18	4257/4257	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:19:17%20GMT	https://pixydrops.com/remons/assets/img/hero/line-shape-2.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/line-shape-2.png	(from https://pixydrops.com/remons/index-3.html)
12:19:19	174093/174093	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2011:19:19%20GMT	https://pixydrops.com/remons/assets/img/hero/hero-4.jpg	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/hero/hero-4.jpg	(from https://pixydrops.com/remons/index-3.html)
12:19:22	428903/428903	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2011:19:20%20GMT	https://pixydrops.com/remons/assets/img/booking-man.png	C:/Users/HP/Documents/conne/pixydrops.com/remons/assets/img/booking-man.png	(from https://pixydrops.com/remons/index-3.html)
